,msrp,year,canonical_mmty,model,local_zone,interior_color,aff_code,price,price_badge,trim,drivetrain,dealer_name,dealer_zip,mileage,make,bodystyle,cat,vin,canonical_mmt,fuel_type,stock_type,exterior_color,page_channel
1578,,2021,Volkswagen:Jetta:1.4T SEL:2021,Jetta,,Black,national,20800,,1.4T SEL,Front-wheel Drive,Advantage Chevrolet of Bridgeview,60455,29982,Volkswagen,Sedan,sedan_compact,3VWE57BU9MM051660,Volkswagen:Jetta:1.4T SEL,Gasoline,Used,Deep Black Pearl Effect,shopping
1579,0,2015,Chevrolet:Express 2500:Work Van:2015,Express 2500,,Gray,national,27500,,Work Van,Rear-wheel Drive,Albo Auto Sales,60067,116980,Chevrolet,Cargo Van,van_fullsize,1GCWGGCF5F1200843,Chevrolet:Express 2500:Work Van,Gasoline,Used,White,shopping
1580,31070,2024,Kia:Sportage:EX:2024,Sportage,,Gray,national,29000,,EX,Front-wheel Drive,Napleton River Oaks Hyundai Kia,60409,6976,Kia,SUV,crossover_compact,5XYK33DF4RG149681,Kia:Sportage:EX,Gasoline,New,Ebony Black,shopping
1581,,2021,Buick:Enclave:Essence:2021,Enclave,,Dark Galvanized,national,27900,,Essence,All-wheel Drive,Castle Chevrolet of Villa Park,60181,58223,Buick,SUV,luxurysuv_crossover,5GAEVAKW0MJ143336,Buick:Enclave:Essence,Gasoline,Used,Ebony Twilight Metallic,shopping
1582,,2019,Ford:Ranger:XLT:2019,Ranger,,Medium Stone,national,25447,,XLT,Four-wheel Drive,Volvo Cars Lisle,60532,81226,Ford,Pickup Truck,truck_compact,1FTER4FH7KLA77224,Ford:Ranger:XLT,Gasoline,Used,Saber Metallic,shopping
1583,108720,2024,Audi:SQ8:4.0T quattro Premium Plus:2024,SQ8,,Black,national,108720,,4.0T quattro Premium Plus,All-wheel Drive,Audi Westmont,60559,10,Audi,SUV,luxurysuv_crossover,WA1AWBF12RD007935,Audi:SQ8:4.0T quattro Premium Plus,Gasoline,New,Glacier White Metallic,shopping
1584,0,2021,Ford:Explorer:XLT:2021,Explorer,,Ebony,national,28671,,XLT,Four-wheel Drive,INFINITI of Orland Park A Zeigler Auto Group Company,60462,49196,Ford,SUV,suv_midsize,1FMSK8DH1MGC23724,Ford:Explorer:XLT,Gasoline,Used,Atlas Blue Metallic,shopping
1585,0,2020,Ford:Explorer:XLT:2020,Explorer,,Ebony,national,24980,,XLT,Four-wheel Drive,Driven Auto of Oak Forest,60452,49681,Ford,SUV,suv_midsize,1FMSK8DHXLGB70701,Ford:Explorer:XLT,Gasoline,Used,Blue Metallic,shopping
1586,,2021,Buick:Encore GX:Preferred:2021,Encore GX,,Ebony,national,18771,,Preferred,Front-wheel Drive,Advantage Chevrolet,60525,29326,Buick,SUV,luxurysuv_crossover,KL4MMBS24MB057497,Buick:Encore GX:Preferred,Gasoline,Used,Ebony Twilight Metallic,shopping
1587,,2007,Chevrolet:Trailblazer:SS:2007,Trailblazer,,Ebony,national,26995,,SS,All-wheel Drive,Auto Showcase of Carol Stream,60188,68232,Chevrolet,SUV,suv_midsize,1GNET13H872288070,Chevrolet:Trailblazer:SS,Gasoline,Used,Black,shopping
1588,51089,2024,Toyota:4Runner:TRD Off Road Premium:2024,4Runner,,Black/Graphite,national,48423,,TRD Off Road Premium,Four-wheel Drive,Toyota on Edens,60062,8,Toyota,SUV,suv_midsize,JTERU5JR7R6265168,Toyota:4Runner:TRD Off Road Premium,Gasoline,New,Ice Cap,shopping
1589,54950,2021,Audi:Q7:45 Premium Plus:2021,Q7,,Black,national,37495,,45 Premium Plus,All-wheel Drive,Baha Auto Sales,60639,40460,Audi,SUV,luxurysuv_crossover,WA1LJAF76MD012392,Audi:Q7:45 Premium Plus,Gasoline,Used,Night Black,shopping
1590,52430,2024,RAM:ProMaster 1500:Base:2024,ProMaster 1500,,Black,national,52430,,Base,Front-wheel Drive,South Oak Dodge Chrysler Jeep RAM,60443,10,RAM,Cargo Van,van_fullsize,3C6LRVBG6RE112226,RAM:ProMaster 1500:Base,Gasoline,New,Bright White Clearcoat,shopping
1591,52430,2024,RAM:ProMaster 1500:Base:2024,ProMaster 1500,,Black,national,52430,,Base,Front-wheel Drive,South Oak Dodge Chrysler Jeep RAM,60443,10,RAM,Cargo Van,van_fullsize,3C6LRVBG1RE112358,RAM:ProMaster 1500:Base,Gasoline,New,Bright White Clearcoat,shopping
1592,0,2013,Ford:F-150:FX4:2013,F-150,,Black,national,18900,,FX4,Four-wheel Drive,Champion Motorsports,60445,127533,Ford,Pickup Truck,truck_fullsize,1FTFW1ET2DKF46374,Ford:F-150:FX4,Gasoline,Used,Tuxedo Black,shopping
1593,0,2021,Ford:Bronco Sport:Base:2021,Bronco Sport,,EBONY BLACK CLOTH,national,24441,,Base,Four-wheel Drive,Ford of Homewood,60430,26762,Ford,SUV,crossover_compact,3FMCR9A69MRB31827,Ford:Bronco Sport:Base,Gasoline,Used,SHADOW BLACK,shopping
1594,,2023,Cadillac:LYRIQ:Luxury:2023,LYRIQ,,Gray,national,55347,,Luxury,Rear-wheel Drive,Napleton&#39;s Schaumburg Buick GMC,60195,7176,Cadillac,SUV,ev_luxurysuv_suv,1GYKPMRK4PZ000244,Cadillac:LYRIQ:Luxury,Electric,Used,Satin Steel Metallic,shopping
1595,,2024,Cadillac:LYRIQ:Tech:2024,LYRIQ,,Black,national,55950,,Tech,Rear-wheel Drive,Rizza Cadillac Buick GMC,60487,787,Cadillac,SUV,ev_luxurysuv_suv,1GYKPMRKXRZ103073,Cadillac:LYRIQ:Tech,Electric,Used,Crystal White Tri-Coat,shopping
1596,,2019,Audi:TT RS:2.5T:2019,TT RS,,Black / Express Red,national,66970,,2.5T,All-wheel Drive,INFINITI of Hoffman Estates,60169,17337,Audi,Coupe,coupeconvertible_coupesport,WUAASAFV6K1901154,Audi:TT RS:2.5T,Gasoline,Used,Nardo Gray,shopping
1597,,2023,Ford:Bronco:Wildtrak:2023,Bronco,,Black Onyx,national,59497,,Wildtrak,Four-wheel Drive,Ettleson Buick GMC,60525,6598,Ford,SUV,suv_midsize,1FMEE5DP1PLB07428,Ford:Bronco:Wildtrak,Gasoline,Used,Oxford White,shopping
1598,47805,2023,Kia:Niro EV:Wave:2023,Niro EV,,Charcoal,national,35405,,Wave,Front-wheel Drive,Ed Napleton Acura Kia,60126,808,Kia,SUV,ev_suv_midsize,KNDCT3L18P5044769,Kia:Niro EV:Wave,Electric,New,Snow White Pearl,shopping
1599,,2020,GMC:Terrain:SLE:2020,Terrain,,Jet Black,national,18991,,SLE,Front-wheel Drive,Thomas Kia of Highland,46322,69548,GMC,SUV,crossover_midsize,3GKALMEV5LL102316,GMC:Terrain:SLE,Gasoline,Used,Graphite Gray Metallic,shopping
1600,25625,2020,Ford:Edge:Titanium:2020,Edge,,Ebony,national,22979,,Titanium,All-wheel Drive,Napleton Lincoln of Glenview,60025,52623,Ford,SUV,crossover_midsize,2FMPK4K9XLBA77193,Ford:Edge:Titanium,Gasoline,Used,Iconic Silver Metallic,shopping
1601,67365,2024,Nissan:Titan:PRO-4X:2024,Titan,,Black,national,63215,,PRO-4X,Four-wheel Drive,Berman Nissan of Chicago,60618,21,Nissan,Pickup Truck,truck_fullsize,1N6AA1ED6RN101012,Nissan:Titan:PRO-4X,Gasoline,New,Baja Storm,shopping
1602,51815,2024,Ford:F-350:XL:2024,F-350,,Medium Dark Slate,national,51815,,XL,Four-wheel Drive,Packey Webb Ford,60515,3,Ford,Pickup Truck,truck_fullsize,1FTRF3BAXRED50152,Ford:F-350:XL,E85 Flex Fuel,New,Oxford White,shopping
1603,,2022,Chevrolet:Trailblazer:LT:2022,Trailblazer,,Jet Black,national,23374,,LT,All-wheel Drive,Advantage Chevrolet of Bolingbrook,60440,38925,Chevrolet,SUV,suv_midsize,KL79MRSL3NB007296,Chevrolet:Trailblazer:LT,Gasoline,Used,Summit White,shopping
1604,,2018,Mazda:Mazda3:Grand Touring:2018,Mazda3,,Black,national,22998,,Grand Touring,Front-wheel Drive,CarMax Tinley Park - Offering Express Pickup and Home Delivery,60477,19972,Mazda,Hatchback,sedan_compact,3MZBN1M33JM184642,Mazda:Mazda3:Grand Touring,Gasoline,Used,Soul Red Metallic,shopping
1605,,2018,Ford:F-150:XLT:2018,F-150,,Black,national,30591,,XLT,Four-wheel Drive,Thomas Kia of Highland,46322,31936,Ford,Pickup Truck,truck_fullsize,1FTEW1EP6JFC68369,Ford:F-150:XLT,Gasoline,Used,Black,shopping
1606,,2019,Cadillac:XT5:Luxury:2019,XT5,,Black,national,26789,,Luxury,All-wheel Drive,94 Nissan Of South Holland,60473,53129,Cadillac,SUV,luxurysuv_crossover,1GYKNDRS7KZ268414,Cadillac:XT5:Luxury,Gasoline,Used,Stellar Black Metallic,shopping
1607,,2010,Subaru:Legacy:2.5i Premium:2010,Legacy,,Off Black,national,8990,,2.5i Premium,All-wheel Drive,Car City Inc,60074,102688,Subaru,Sedan,sedan_midsize,4S3BMBC61A3215265,Subaru:Legacy:2.5i Premium,Gasoline,Used,Ruby Red Pearl,shopping
1608,36080,2024,Dodge:Hornet:GT AWD:2024,Hornet,,Black,national,34580,,GT AWD,All-wheel Drive,Marino Chrysler Jeep Dodge RAM,60641,0,Dodge,SUV,hybrid_suv,ZACNDFAN2R3A35791,Dodge:Hornet:GT AWD,Gasoline,New,Blue,shopping
1609,,2022,Ford:Edge:Titanium:2022,Edge,,Ebony,national,26188,,Titanium,All-wheel Drive,The Chevrolet Exchange,60044,49518,Ford,SUV,crossover_midsize,2FMPK4K97NBA31405,Ford:Edge:Titanium,Gasoline,Used,Gray,shopping
1610,,2023,Mercedes-Benz:EQB 300:Base 4MATIC:2023,EQB 300,,Black,national,53977,,Base 4MATIC,All-wheel Drive,Mercedes-Benz of Naperville,60540,2080,Mercedes-Benz,SUV,ev_luxurysuv_suv,W1N9M0KB5PN069704,Mercedes-Benz:EQB 300:Base 4MATIC,Electric,Used,Metallic,shopping
1611,,2019,Honda:Accord:Sport 2.0T:2019,Accord,,Black,national,24995,,Sport 2.0T,Front-wheel Drive,Napleton Off Lease,60004,27418,Honda,Sedan,sedan_midsize,1HGCV2F30KA013566,Honda:Accord:Sport 2.0T,Gasoline,Used,San Marino Red,shopping
1612,50935,2024,Cadillac:XT4:Premium Luxury:2024,XT4,,Black,national,50185,,Premium Luxury,All-wheel Drive,Ettleson Cadillac,60525,1,Cadillac,SUV,luxurysuv_crossover,1GYFZDR44RF187843,Cadillac:XT4:Premium Luxury,Gasoline,New,Crystal White Tri-Coat,shopping
1613,35495,2024,Kia:Sportage:X-Line:2024,Sportage,,Black,national,33600,,X-Line,All-wheel Drive,Napleton River Oaks Hyundai Kia,60409,181,Kia,SUV,crossover_compact,5XYK6CDF3RG147606,Kia:Sportage:X-Line,Gasoline,New,Ebony Black,shopping
1614,0,2021,Ford:Edge:SEL:2021,Edge,,Ebony,national,22103,,SEL,Front-wheel Drive,Zeigler Pre-Owned of Chicago,60402,50436,Ford,SUV,crossover_midsize,2FMPK3J91MBA46718,Ford:Edge:SEL,Gasoline,Used,White,shopping
1615,47535,2024,Cadillac:XT4:Luxury:2024,XT4,,Black,national,46785,,Luxury,All-wheel Drive,Ettleson Cadillac,60525,1,Cadillac,SUV,luxurysuv_crossover,1GYFZBR49RF187812,Cadillac:XT4:Luxury,Gasoline,New,Stellar Black Metallic,shopping
1616,0,2019,Ford:F-150:XLT:2019,F-150,,Gray,national,22995,,XLT,Four-wheel Drive,Drive Motors,60445,122051,Ford,Pickup Truck,truck_fullsize,1FTFW1E46KKC91959,Ford:F-150:XLT,Gasoline,Used,Agate Black Metallic,shopping
1617,67605,2024,Cadillac:LYRIQ:Luxury:2024,LYRIQ,,Black,national,67605,,Luxury,All-wheel Drive,Rizza Cadillac Buick GMC,60487,,Cadillac,SUV,ev_luxurysuv_suv,1GYKPPRL6RZ131172,Cadillac:LYRIQ:Luxury,Electric,New,Stellar Black Metallic,shopping
1618,35710,2024,Kia:Sportage:X-Line:2024,Sportage,,Black,national,33800,,X-Line,All-wheel Drive,Napleton River Oaks Hyundai Kia,60409,16,Kia,SUV,crossover_compact,5XYK6CDF9RG166175,Kia:Sportage:X-Line,Gasoline,New,Gravity Gray,shopping
1619,77660,2024,Cadillac:LYRIQ:Sport:2024,LYRIQ,,Black,national,77660,,Sport,All-wheel Drive,Rizza Cadillac Buick GMC,60487,,Cadillac,SUV,ev_luxurysuv_suv,1GYKPWRL7RZ130672,Cadillac:LYRIQ:Sport,Electric,New,Silver Metallic,shopping
1620,73670,2024,Cadillac:LYRIQ:Luxury:2024,LYRIQ,,Black,national,73670,,Luxury,All-wheel Drive,Rizza Cadillac Buick GMC,60487,,Cadillac,SUV,ev_luxurysuv_suv,1GYKPRRL4RZ130582,Cadillac:LYRIQ:Luxury,Electric,New,Stellar Black Metallic,shopping
1621,,2018,Honda:Accord:LX:2018,Accord,,,national,16998,,LX,Front-wheel Drive,Toyota On Western,60636,73350,Honda,Sedan,sedan_midsize,1HGCV1F19JA011242,Honda:Accord:LX,Gasoline,Used,Red,shopping
1622,,2023,Chevrolet:Trailblazer:LT:2023,Trailblazer,,Black,national,24283,,LT,Front-wheel Drive,Thomas Kia of Highland,46322,7778,Chevrolet,SUV,suv_midsize,KL79MPSL0PB191958,Chevrolet:Trailblazer:LT,Gasoline,Used,Mosaic Black Metallic,shopping
1623,0,2008,INFINITI:G35x:Base:2008,G35x,,Black,national,8990,,Base,All-wheel Drive,Luxury Automax,60477,124347,INFINITI,Sedan,,JNKBV61F58M254810,INFINITI:G35x:Base,Gasoline,Used,Black Obsidian,shopping
1624,57315,2024,Chevrolet:Silverado 2500:Custom:2024,Silverado 2500,,Black,national,54329,,Custom,Four-wheel Drive,The Chevrolet Exchange,60044,6,Chevrolet,Pickup Truck,truck_fullsize,1GC4YME75RF372337,Chevrolet:Silverado 2500:Custom,Gasoline,New,Black,shopping
1625,53486,2023,Mercedes-Benz:Metris:Base:2023,Metris,,,national,53486,,Base,RWD,Mercedes-Benz of Chicago,60642,5,Mercedes-Benz,Passenger Van,van_fullsize,W1WV0FEY7P4334671,Mercedes-Benz:Metris:Base,Gasoline,New,Pebble Grey,shopping
1626,0,2018,Jeep:Grand Cherokee:Overland:2018,Grand Cherokee,,Ski Gray/Indigo,national,19987,,Overland,Four-wheel Drive,Star Motor Sales,60515,119892,Jeep,SUV,suv_midsize,1C4RJFCG6JC220968,Jeep:Grand Cherokee:Overland,Gasoline,Used,Bright White Clearcoat,shopping
1627,,2020,Cadillac:Escalade:Luxury:2020,Escalade,,Kona Brown,national,46000,,Luxury,Four-wheel Drive,Land Rover Schaumburg,60194,47542,Cadillac,SUV,luxurysuv_suv,1GYS4BKJXLR155275,Cadillac:Escalade:Luxury,Gasoline,Used,Dark Adriatic Blue Metallic,shopping
1628,19475,2019,Jeep:Cherokee:Limited:2019,Cherokee,,Ski Gray,national,19475,,Limited,Four-wheel Drive,Hertz Car Sales Des Plaines,60018,69815,Jeep,SUV,crossover_compact,1C4PJMDX4KD333579,Jeep:Cherokee:Limited,Gasoline,Used,Diamond Black,shopping
1629,0,2020,GMC:Sierra 3500:Base:2020,Sierra 3500,,Black w/ Kalahari Accents,national,52900,,Base,Four-wheel Drive,Albo Auto Sales,60067,97899,GMC,Pickup Truck,truck_fullsize,1GT49VEY4LF140945,GMC:Sierra 3500:Base,Bio Diesel,Used,Summit White,shopping
1630,55380,2024,Ford:F-250:XL:2024,F-250,,Medium Dark Slate,national,53235,,XL,Four-wheel Drive,Bredemann Ford,60025,0,Ford,Pickup Truck,truck_fullsize,1FT7W2BA5REC99967,Ford:F-250:XL,E85 Flex Fuel,New,Oxford White,shopping
1631,,2023,Chevrolet:Trailblazer:LT:2023,Trailblazer,,Black,national,26998,,LT,Front-wheel Drive,CarMax Tinley Park - Offering Express Pickup and Home Delivery,60477,1444,Chevrolet,SUV,suv_midsize,KL79MPS27PB171603,Chevrolet:Trailblazer:LT,Gasoline,Used,White,shopping
1632,,2021,Subaru:Crosstrek:Limited:2021,Crosstrek,,Gray,national,21611,,Limited,All-wheel Drive,Volkswagen of Palatine,60074,62583,Subaru,SUV,crossover_compact,JF2GTHNC6M8200039,Subaru:Crosstrek:Limited,Gasoline,Used,Magnetite Gray Metallic,shopping
1633,53915,2024,Ford:F-250:XL:2024,F-250,,Medium Dark Slate,national,51843,,XL,Four-wheel Drive,Bredemann Ford,60025,0,Ford,Pickup Truck,truck_fullsize,1FT7X2BA1RED01047,Ford:F-250:XL,E85 Flex Fuel,New,Oxford White,shopping
1634,,2013,Chrysler:Town &amp; Country:Touring:2013,Town &amp; Country,,Black / Light Graystone,national,12891,,Touring,Front-wheel Drive,Thomas Dodge Chrysler Jeep RAM of Highland,46322,64446,Chrysler,Passenger Van,van_mini,2C4RC1BG6DR810484,Chrysler:Town &amp; Country:Touring,,Used,Billet Silver Metallic Clearcoat,shopping
1635,,2019,GMC:Terrain:SLE:2019,Terrain,,Jet Black,national,18200,,SLE,Front-wheel Drive,Advantage Chevrolet of Bridgeview,60455,65605,GMC,SUV,crossover_midsize,3GKALMEV1KL375672,GMC:Terrain:SLE,Gasoline,Used,Ebony Twilight Metallic,shopping
1636,0,2020,Lexus:NX 300:Base:2020,NX 300,,Black,national,28495,,Base,All-wheel Drive,Napleton&#39;s Arlington Heights Chrysler Dodge Jeep RAM,60004,41132,Lexus,SUV,luxurysuv_crossover,JTJDARDZ0L2226122,Lexus:NX 300:Base,Gasoline,Used,Cadmium Orange,shopping
1637,0,2019,Honda:Accord:LX:2019,Accord,,Black,national,19500,,LX,Front-wheel Drive,Garber Chevrolet Highland,46322,62489,Honda,Sedan,sedan_midsize,1HGCV1F17KA008115,Honda:Accord:LX,Gasoline,Used,Modern Steel Metallic,shopping
1638,77850,2024,Cadillac:LYRIQ:Sport w/1SK:2024,LYRIQ,,Noir With Santorini Blue Accents,national,77850,,Sport w/1SK,Rear-wheel Drive,Cadillac of Naperville,60540,4,Cadillac,SUV,ev_luxurysuv_suv,1GYKPWRL2RZ129400,Cadillac:LYRIQ:Sport w/1SK,Electric,New,Stellar Black Metallic,shopping
1639,0,2019,Ford:F-350:XLT:2019,F-350,,Gray,national,32950,,XLT,Four-wheel Drive,"Motorsource, Inc",60035,104530,Ford,Pickup Truck,truck_fullsize,1FT8W3B67KEF97819,Ford:F-350:XLT,Gasoline,Used,Oxford White,shopping
1640,63730,2024,Jeep:Wrangler:4-Door Sahara 4x4:2024,Wrangler,,Black,national,59230,,4-Door Sahara 4x4,Four-wheel Drive,Castle Chrysler Dodge Jeep Ram of Naperville,60540,9,Jeep,SUV,suv_midsize,1C4PJXEG0RW264100,Jeep:Wrangler:4-Door Sahara 4x4,Gasoline,New,Black Clearcoat,shopping
1641,,2019,Cadillac:XT4:Premium Luxury:2019,XT4,,Black,national,25592,,Premium Luxury,Front-wheel Drive,Ettleson Cadillac,60525,23563,Cadillac,SUV,luxurysuv_crossover,1GYFZCR45KF111242,Cadillac:XT4:Premium Luxury,Gasoline,Used,Radiant Silver Metallic,shopping
1642,,2016,Lincoln:MKC:Select:2016,MKC,,Black,national,14497,,Select,All-wheel Drive,Jaguar Land Rover Hinsdale,60521,104691,Lincoln,SUV,luxurysuv_crossover,5LMTJ2DH6GUJ21486,Lincoln:MKC:Select,Gasoline,Used,White,shopping
1643,,2023,Nissan:Z:Performance:2023,Z,,Graphite,national,49000,,Performance,Rear-wheel Drive,Thomas Kia of Highland,46322,560,Nissan,Coupe,coupeconvertible_coupesport,JN1BZ4BHXPM311630,Nissan:Z:Performance,Gasoline,Used,2 Tone Silver / Black Roof,shopping
1644,,2017,Jeep:Cherokee:Sport:2017,Cherokee,,Black,national,15900,,Sport,Front-wheel Drive,Lexus Of Orland,60462,64067,Jeep,SUV,crossover_compact,1C4PJLAB4HW541624,Jeep:Cherokee:Sport,Gasoline,Used,Deep Cherry Red Crystal Pearlcoat,shopping
1645,57655,2024,Ford:Ranger:Raptor:2024,Ranger,,Ebony,national,57655,,Raptor,4WD,Al Piemonte Ford,60160,,Ford,Pickup Truck,truck_compact,1FTER4LR5RLE08597,Ford:Ranger:Raptor,Gasoline,New,Green,shopping
1646,,2004,Ford:Thunderbird:Deluxe:2004,Thunderbird,,,national,17800,,Deluxe,Rear-wheel Drive,Power Motorcars,60563,40180,Ford,Convertible,coupeconvertible_convertible,1FAHP60A24Y100821,Ford:Thunderbird:Deluxe,Gasoline,Used,Silver,shopping
1647,,2002,BMW:745:Li:2002,745,,Beige,national,4599,,Li,Rear-wheel Drive,,,146000,BMW,Sedan,luxurypassenger_plus,WBAGN634X2DR03993,BMW:745:Li,Gasoline,Used,White,shopping
1648,57545,2024,Jeep:Wrangler:Sahara:2024,Wrangler,,Black,national,56545,,Sahara,Four-wheel Drive,Fields Chrysler Jeep Dodge RAM,60026,16,Jeep,SUV,suv_midsize,1C4PJXEG6RW280656,Jeep:Wrangler:Sahara,Gasoline,New,Bright White,shopping
1649,,1989,Cadillac:Allante::1989,Allante,,Beige,national,9995,,,Front-wheel Drive,Luxury Car Outlet,60185,30000,Cadillac,Coupe,,1G6VR3184KU100277,Cadillac:Allante:,Gasoline,Used,Red,shopping
1650,,2021,Chevrolet:Trailblazer:ACTIV:2021,Trailblazer,,Jet Black,national,21836,,ACTIV,All-wheel Drive,BMW of Schererville,46375,76570,Chevrolet,SUV,suv_midsize,KL79MSSL6MB014796,Chevrolet:Trailblazer:ACTIV,Gasoline,Used,Midnight Blue Metallic,shopping
1651,,2022,Hyundai:Santa Cruz:2.5T Limited:2022,Santa Cruz,,Black,national,29500,,2.5T Limited,All-wheel Drive,Apple Chevrolet,60487,47717,Hyundai,Pickup Truck,truck_compact,5NTJEDAF2NH020939,Hyundai:Santa Cruz:2.5T Limited,Gasoline,Used,Phantom Black,shopping
1652,48675,2024,GMC:Canyon:Base:2024,Canyon,,Jet Black/Timber,national,48675,,Base,Four-wheel Drive,Zeigler Buick GMC of Lincolnwood,60712,0,GMC,Pickup Truck,truck_compact,1GTP6DEK4R1151770,GMC:Canyon:Base,Gasoline,New,Sterling Metallic,shopping
1653,34400,2024,Ford:Escape:ST-Line:2024,Escape,,Ebony,national,30515,,ST-Line,All-wheel Drive,Zeigler Ford of North Riverside,60546,0,Ford,SUV,crossover_compact,1FMCU9MN9RUA65491,Ford:Escape:ST-Line,Gasoline,New,Vapor Blue Metallic,shopping
1654,0,2024,Lincoln:Navigator:Reserve:2024,Navigator,,Sandstone,national,98450,,Reserve,Four-wheel Drive,Fair Oaks Ford,60540,4867,Lincoln,SUV,luxurysuv_suv,5LMJJ3LG8REL00972,Lincoln:Navigator:Reserve,Gasoline,Used,Infinite Black Metallic Clearcoat,shopping
1655,,2023,RAM:ProMaster 3500:High Roof:2023,ProMaster 3500,,Gray,national,47995,,High Roof,Front-wheel Drive,Affinity Auto Sales,60185,9802,RAM,Cargo Van,van_fullsize,3C6MRVJG7PE509320,RAM:ProMaster 3500:High Roof,Gasoline,Used,White,shopping
1656,0,2014,RAM:1500:SLT:2014,1500,,Diesel Gray/Black,national,21995,,SLT,Four-wheel Drive,High Quality Auto Group,60632,112661,RAM,Pickup Truck,truck_fullsize,1C6RR7GT4ES344682,RAM:1500:SLT,Gasoline,Used,Deep Cherry Red Crystal Pearlcoat,shopping
1657,52145,2023,Nissan:Frontier:SV:2023,Frontier,,Charcoal,national,42987,,SV,Four-wheel Drive,Berman Nissan of Chicago,60618,210,Nissan,Pickup Truck,truck_compact,1N6ED1EK6PN632697,Nissan:Frontier:SV,Gasoline,New,Glacier White,shopping
1658,108600,2024,Audi:SQ8:4.0T quattro Premium Plus:2024,SQ8,,Arras Red,national,108600,,4.0T quattro Premium Plus,All-wheel Drive,Audi Westmont,60559,10,Audi,SUV,luxurysuv_crossover,WA1AWBF19RD008712,Audi:SQ8:4.0T quattro Premium Plus,Gasoline,New,Satellite Silver Metallic,shopping
1659,,2022,Kia:EV6:Wind:2022,EV6,,Black,national,33696,,Wind,All-wheel Drive,Thomas Dodge Chrysler Jeep RAM of Highland,46322,3632,Kia,SUV,ev_suv_midsize,KNDC3DLC6N5074034,Kia:EV6:Wind,Electric,Used,Glacier,shopping
1660,80247,2024,Cadillac:LYRIQ:Sport w/1SK:2024,LYRIQ,,Noir With Santorini Blue Accents,national,80247,,Sport w/1SK,Rear-wheel Drive,Cadillac of Naperville,60540,3,Cadillac,SUV,ev_luxurysuv_suv,1GYKPWRL5RZ123672,Cadillac:LYRIQ:Sport w/1SK,Electric,New,Radiant Red Tintcoat,shopping
1661,82512,2024,Cadillac:LYRIQ:Luxury w/1SE:2024,LYRIQ,,Juniper With Sky Gray Accents,national,82512,,Luxury w/1SE,Rear-wheel Drive,Cadillac of Naperville,60540,29,Cadillac,SUV,ev_luxurysuv_suv,1GYKPSRL9RZ122422,Cadillac:LYRIQ:Luxury w/1SE,Electric,New,Argent Silver Metallic,shopping
1662,80307,2024,Cadillac:LYRIQ:Sport w/1SK:2024,LYRIQ,,Sky Gray With Santorini Blue Accents,national,80307,,Sport w/1SK,Rear-wheel Drive,Cadillac of Naperville,60540,10,Cadillac,SUV,ev_luxurysuv_suv,1GYKPWRL4RZ121542,Cadillac:LYRIQ:Sport w/1SK,Electric,New,Crystal White Tricoat,shopping
1663,79022,2024,Cadillac:LYRIQ:Sport w/1SK:2024,LYRIQ,,Noir With Santorini Blue Accents,national,79022,,Sport w/1SK,Rear-wheel Drive,Cadillac of Naperville,60540,10,Cadillac,SUV,ev_luxurysuv_suv,1GYKPWRL7RZ123740,Cadillac:LYRIQ:Sport w/1SK,Electric,New,Argent Silver Metallic,shopping
1664,79022,2024,Cadillac:LYRIQ:Sport w/1SK:2024,LYRIQ,,Sky Gray With Santorini Blue Accents,national,79022,,Sport w/1SK,Rear-wheel Drive,Cadillac of Naperville,60540,5,Cadillac,SUV,ev_luxurysuv_suv,1GYKPWRL3RZ123699,Cadillac:LYRIQ:Sport w/1SK,Electric,New,Argent Silver Metallic,shopping
1665,,2020,Kia:Sorento:LX:2020,Sorento,,Black,national,20495,,LX,Front-wheel Drive,DriveTime of South Chicago,60445,60702,Kia,SUV,crossover_midsize,5XYPG4A36LG658110,Kia:Sorento:LX,Gasoline,Used,White,shopping
1666,0,2023,RAM:ProMaster 3500:High Roof:2023,ProMaster 3500,,Black,national,44975,,High Roof,Front-wheel Drive,Arlington Heights Buick GMC,60004,39946,RAM,Pickup Truck,van_fullsize,3C6MRVJG2PE516725,RAM:ProMaster 3500:High Roof,Gasoline,Used,Bright White Clearcoat,shopping
1667,,2015,Ford:F-350:King Ranch:2015,F-350,,Adobe,national,48600,,King Ranch,Four-wheel Drive,Packey Webb Ford,60515,59373,Ford,Pickup Truck,truck_fullsize,1FT8W3DT4FEA93902,Ford:F-350:King Ranch,Diesel,Used,Ruby Red Metallic Tinted Clearcoat,shopping
1668,0,2022,Chevrolet:Malibu:FWD RS:2022,Malibu,,Jet Black,national,20699,,FWD RS,Front-wheel Drive,Bill Kay Chevrolet,60532,15691,Chevrolet,Sedan,sedan_midsize,1G1ZG5ST8NF109066,Chevrolet:Malibu:FWD RS,Gasoline,Used,Summit White,shopping
1669,77107,2024,Cadillac:LYRIQ:Sport w/1SJ:2024,LYRIQ,,Noir With Santorini Blue Accents,national,77107,,Sport w/1SJ,Rear-wheel Drive,Cadillac of Naperville,60540,24,Cadillac,SUV,ev_luxurysuv_suv,1GYKPVRL9RZ116685,Cadillac:LYRIQ:Sport w/1SJ,Electric,New,Stellar Black Metallic,shopping
